RED1,IR1,RED2,IR2,RED3,IR3,RED4,IR4
3853,3932,91426,111176,262143,262143,262143,262143
3859,3942,91417,111222,262143,262143,262143,262143
3852,3931,91455,111266,262143,262143,262143,262143
3846,3916,91456,111215,262143,262143,262143,262143
3826,3919,91407,111167,262143,262143,262143,262143
3834,3926,91429,111246,262143,262143,262143,262143
3835,3902,91433,111281,262143,262143,262143,262143
3824,3922,91413,111240,262143,262143,262143,262143
3825,3893,91418,111339,262143,262143,262143,262143
3842,3909,91547,111492,262143,262143,262143,262143
3818,3892,91572,111563,262143,262143,262143,262143
3811,3881,91556,111384,262143,262143,262143,262143
3804,3889,91392,111175,262143,262143,262143,262143
3796,3881,91246,110947,262143,262143,262143,262143
3800,3868,91161,110896,262143,262143,262143,262143
3793,3867,91132,110812,262143,262143,262143,262143
3801,3858,91144,110825,262143,262143,262143,262143
3806,3882,91078,110652,262143,262143,262143,262143
3798,3879,90965,110532,262143,262143,262143,262143
3823,3894,90875,110399,262143,262143,262143,262143
3811,3901,90897,110390,262143,262143,262143,262143
3831,3910,90927,110481,262143,262143,262143,262143
3830,3906,90822,110154,262143,262143,262143,262143
3842,3925,90719,110167,262143,262143,262143,262143
3837,3913,90794,110437,262143,262143,262143,262143
3834,3913,90940,110700,262143,262143,262143,262143
3827,3893,91084,110782,262143,262143,262143,262143
3810,3903,91114,110986,262143,262143,262143,262143
3809,3891,91270,111160,262143,262143,262143,262143
3795,3885,91291,111120,262143,262143,262143,262143
3811,3875,91267,111096,262143,262143,262143,262143
3789,3874,91281,111083,262143,262143,262143,262143
3787,3861,91275,111076,262143,262143,262143,262143
3780,3879,91300,111209,262143,262143,262143,262143
3817,3878,91352,111158,262143,262143,262143,262143
3793,3890,91303,111059,262143,262143,262143,262143
3794,3856,91227,110975,262143,262143,262143,262143
3786,3888,91212,110954,262143,262143,262143,262143
3789,3877,91221,111020,262143,262143,262143,262143
3789,3878,91249,110938,262143,262143,262143,262143
3789,3861,91145,110825,262143,262143,262143,262143
3780,3845,91110,110783,262143,262143,262143,262143
3788,3859,91129,110720,262143,262143,262143,262143
3767,3851,91076,110686,262143,262143,262143,262143
3777,3842,91105,110745,262143,262143,262143,262143
3773,3906,91085,110703,262143,262143,262143,262143
3837,3924,91055,110753,262143,262143,262143,262143
3833,3927,91164,110987,262143,262143,262143,262143
3839,3929,91311,111245,262143,262143,262143,262143
3824,3923,91405,111342,262143,262143,262143,262143
3819,3904,91379,111195,262143,262143,262143,262143
3799,3898,91392,111261,262143,262143,262143,262143
3808,3902,91401,111239,262143,262143,262143,262143
3810,3907,91423,111237,262143,262143,262143,262143
3801,3884,91410,111144,262143,262143,262143,262143
3820,3928,91370,111057,262143,262143,262143,262143
3828,3902,91238,110883,262143,262143,262143,262143
3787,3888,91381,111406,262143,262143,262143,262143
3802,3855,91809,112308,262143,262143,262143,262143
3787,3877,92080,112225,262143,262143,262143,262143
3774,3844,91935,112038,262143,262143,262143,262143
3762,3839,91951,112208,262143,262143,262143,262143
3730,3792,91908,111819,262143,262143,262143,262143
3718,3745,91643,111664,262143,262143,262143,262143
3682,3687,91839,111829,262143,262143,262143,262143
3619,3637,91739,111740,262143,262143,262143,262143
3599,3604,91709,111740,262143,262143,262143,262143
3565,3582,91751,111816,262143,262143,262143,262143
3552,3530,91736,111851,262143,262143,262143,262143
3523,3525,91782,111948,262143,262143,262143,262143
3556,3555,91835,112057,262143,262143,262143,262143
3554,3586,91879,112148,262143,262143,262143,262143
3582,3567,91884,112165,262143,262143,262143,262143
3561,3581,91890,112101,262143,262143,262143,262143
3581,3586,91826,112000,262143,262143,262143,262143
3568,3583,91771,111951,262143,262143,262143,262143
3572,3595,91771,112081,262143,262143,262143,262143
3580,3573,91846,112105,262143,262143,262143,262143
3567,3572,91805,112023,262143,262143,262143,262143
3559,3545,91746,111942,262143,262143,262143,262143
3550,3542,91732,112025,262143,262143,262143,262143
3553,3543,91828,112109,262143,262143,262143,262143
3547,3549,91804,112118,262143,262143,262143,262143
3552,3550,91851,112359,262143,262143,262143,262143
3549,3591,91893,111957,262143,262143,262143,262143
3567,3554,91799,112197,262143,262143,262143,262143
3558,3558,92029,112528,262143,262143,262143,262143
3555,3570,92092,112511,262143,262143,262143,262143
3546,3555,92111,112489,262143,262143,262143,262143
3559,3569,91971,112168,262143,262143,262143,262143
3562,3572,91901,112287,262143,262143,262143,262143
3554,3548,91963,112413,262143,262143,262143,262143
4318,4689,77915,112464,82357,147887,82400,147848
3554,3570,92303,112993,262143,262143,262143,262143
3562,3566,92349,112927,262143,262143,262143,262143
3555,3568,92267,112845,262143,262143,262143,262143
3565,3548,92241,112870,262143,262143,262143,262143
3552,3595,92314,113043,262143,262143,262143,262143
3557,3543,92399,113123,262143,262143,262143,262143
3557,3564,92421,113329,262143,262143,262143,262143
3550,3545,92503,113407,262143,262143,262143,262143
3535,3540,92456,113418,262143,262143,262143,262143
3555,3535,92444,113385,262143,262143,262143,262143
3548,3582,92459,113440,262143,262143,262143,262143
3561,3587,92460,113579,262143,262143,262143,262143
3578,3612,92569,113644,262143,262143,262143,262143
3592,3581,92499,113303,262143,262143,262143,262143
3566,3578,92375,113120,262143,262143,262143,262143
3569,3576,92335,113044,262143,262143,262143,262143
3559,3581,92282,113121,262143,262143,262143,262143
3574,3549,92329,113115,262143,262143,262143,262143
3555,3541,92302,113095,262143,262143,262143,262143
3549,3535,92258,112975,262143,262143,262143,262143
3538,3529,92204,112760,262143,262143,262143,262143
3541,3546,92136,112744,262143,262143,262143,262143
3544,3566,92071,112639,262143,262143,262143,262143
3590,3658,92027,112592,262143,262143,262143,262143
3642,3679,92073,112824,262143,262143,262143,262143
3650,3688,92179,112759,262143,262143,262143,262143
3640,3668,92115,112651,262143,262143,262143,262143
3640,3665,92081,112728,262143,262143,262143,262143
3635,3665,92095,112881,262143,262143,262143,262143
3628,3658,92145,113107,262143,262143,262143,262143
3619,3638,92313,113494,262143,262143,262143,262143
3625,3631,92475,113807,262143,262143,262143,262143
3610,3629,92546,113784,262143,262143,262143,262143
3619,3627,92405,113336,262143,262143,262143,262143
3609,3606,92148,112936,262143,262143,262143,262143
3606,3607,92030,112764,262143,262143,262143,262143
3596,3612,91981,112694,262143,262143,262143,262143
3602,3644,91986,112825,262143,262143,262143,262143
3614,3633,92052,112866,262143,262143,262143,262143
3628,3633,92022,112740,262143,262143,262143,262143
3624,3643,91924,112624,262143,262143,262143,262143
3619,3634,91880,112534,262143,262143,262143,262143
3628,3624,91830,112477,262143,262143,262143,262143
3606,3636,91770,112157,262143,262143,262143,262143
3625,3627,91561,112168,262143,262143,262143,262143
3605,3631,91875,113552,262143,262143,262143,262143
3614,3615,92624,114376,262143,262143,262143,262143
3596,3597,92753,114225,262143,262143,262143,262143
3608,3594,92700,114055,262143,262143,262143,262143
3586,3618,92638,113842,262143,262143,262143,262143
3595,3598,92491,113806,262143,262143,262143,262143
3594,3601,92604,114043,262143,262143,262143,262143
3607,3590,92584,113637,262143,262143,262143,262143
3580,3610,92298,113252,262143,262143,262143,262143
3588,3593,92215,113252,262143,262143,262143,262143
3581,3580,92146,113338,262143,262143,262143,262143
3578,3585,92272,113620,262143,262143,262143,262143
3584,3595,92366,113562,262143,262143,262143,262143
3584,3595,92307,113508,262143,262143,262143,262143
3572,3586,92260,113415,262143,262143,262143,262143
3592,3585,92267,113367,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
3736,3788,90883,110528,262143,262143,262143,262143
